Latitude,Longitude,Inventory_Level,Temperature,Humidity,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Asset_Utilization,Demand_Forecast,Logistics_Delay,Year,Month,Day,Hour,Day_of_Week,Asset_ID_Truck_10,Asset_ID_Truck_2,Asset_ID_Truck_3,Asset_ID_Truck_4,Asset_ID_Truck_5,Asset_ID_Truck_6,Asset_ID_Truck_7,Asset_ID_Truck_8,Asset_ID_Truck_9,Shipment_Status_Delivered,Shipment_Status_In Transit,Traffic_Status_Detour,Traffic_Status_Heavy,Logistics_Delay_Reason_Traffic,Logistics_Delay_Reason_Weather
-35.6424,-106.7595,415,22.2,65.8,18,287,2,61.1,256,1,2024,6,13,13,3,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
-81.622,-152.0754,353,29.5,76.8,41,421,8,97.7,212,1,2024,3,17,8,6,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True
-22.9111,-154.3594,260,23.8,58.4,49,266,7,77.8,131,0,2024,9,21,3,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-68.7937,-164.3866,447,21.1,75.6,51,315,1,64.7,186,1,2024,2,20,20,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
-25.5794,132.2662,483,26.6,50.0,51,466,6,87.9,272,1,2024,11,19,18,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49.0465,41.3428,363,28.6,75.2,19,358,1,77.4,272,1,2024,11,7,16,3,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-81.6677,-40.8327,313,20.5,79.3,49,229,7,98.5,126,1,2024,2,18,14,6,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
-69.6887,-34.4563,289,19.3,68.6,33,149,4,74.3,220,0,2024,3,3,0,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-49.1811,-94.1515,171,21.3,66.1,57,125,8,98.9,249,0,2024,6,2,9,6,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
12.8172,76.1408,401,25.7,71.4,30,494,4,81.1,175,0,2024,1,25,12,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
20.1146,19.7583,376,25.1,54.1,55,305,5,83.2,158,0,2024,10,4,16,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
84.1317,-144.784,371,26.2,58.5,46,168,10,69.5,162,1,2024,11,2,12,5,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
-53.9329,30.3236,496,23.4,71.6,15,451,3,76.3,235,0,2024,4,22,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
31.8571,-83.1698,149,20.9,68.1,39,274,9,71.8,138,0,2024,4,15,22,0,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
67.7302,-70.1861,166,29.4,59.5,40,210,4,82.9,246,1,2024,1,19,14,4,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
73.3723,93.2464,369,28.0,52.3,35,481,5,73.4,179,1,2024,9,22,12,6,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
68.2361,-85.9216,409,22.0,68.1,18,423,10,62.8,282,0,2024,11,1,23,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
40.5478,147.0261,494,19.2,58.4,52,231,10,89.5,201,1,2024,5,13,14,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-36.4299,58.0595,238,23.8,79.4,33,416,5,88.2,102,1,2024,2,17,7,5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
83.2003,-119.0412,422,19.2,54.5,18,437,3,73.5,103,0,2024,11,23,19,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
74.5816,-19.6986,132,28.2,57.2,23,401,6,93.6,154,0,2024,9,23,10,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
-64.7094,137.791,189,25.2,70.0,10,360,6,81.9,191,1,2024,8,25,22,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-59.602,62.712,255,28.5,72.2,60,419,2,68.4,246,0,2024,9,27,6,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-68.3712,-65.9802,107,21.9,74.1,51,413,1,84.9,257,1,2024,5,9,4,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
3.8431,91.0078,274,19.3,51.4,57,279,10,75.3,127,1,2024,5,27,10,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
76.3946,105.7941,206,21.9,68.6,42,100,7,63.3,116,1,2024,2,23,18,4,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
-46.1871,9.4679,270,26.7,72.2,35,107,10,90.8,158,1,2024,7,28,22,6,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
-10.8849,86.0812,277,23.7,72.1,12,195,5,64.5,130,0,2024,3,5,10,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-67.7619,176.4012,454,21.0,77.3,15,112,10,73.2,237,1,2024,1,6,21,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-22.1101,-65.135,197,27.3,71.3,24,460,9,64.7,162,0,2024,9,14,16,5,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
75.1113,-136.48,182,19.7,72.3,50,428,3,63.3,280,0,2024,11,3,23,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-69.343,131.9033,171,25.1,76.5,55,309,3,94.6,112,1,2024,3,19,21,1,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
35.6522,-84.7025,159,26.9,69.5,32,272,7,69.7,278,0,2024,2,1,18,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-86.157,-92.4652,378,29.5,61.7,13,305,8,98.5,211,1,2024,4,18,12,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
25.1355,-2.6802,469,26.2,65.0,19,477,2,96.9,206,0,2024,5,26,14,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.0938,96.8996,106,27.0,56.8,31,120,4,95.7,286,0,2024,7,29,16,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
-77.0862,137.9042,486,21.7,76.0,42,282,9,80.5,139,0,2024,12,9,13,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-17.1205,-47.0657,248,26.3,53.7,40,146,10,71.7,246,0,2024,9,14,9,5,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
-52.8874,162.7464,157,25.4,79.1,17,311,9,69.9,233,0,2024,12,1,1,6,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
-3.6578,176.299,235,23.2,54.6,28,467,9,68.2,206,0,2024,8,19,17,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
-7.6641,-25.3717,170,25.4,55.8,55,463,10,60.1,112,1,2024,4,15,18,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
-82.1416,-91.8925,342,25.1,52.4,24,103,2,88.0,209,0,2024,4,12,10,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
87.5079,-125.5319,290,20.5,51.4,22,170,4,74.7,147,0,2024,2,23,9,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-76.8771,94.6166,260,22.8,71.7,44,393,5,94.1,154,1,2024,2,27,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
89.2765,166.6548,378,18.9,55.5,35,367,4,74.4,229,1,2024,7,26,19,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
-82.8546,7.876,177,19.2,70.1,57,141,4,86.6,249,1,2024,6,29,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-40.284,-86.8089,310,22.8,64.4,33,104,2,98.9,110,1,2024,4,15,4,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2.2208,-170.2641,132,27.5,57.2,36,481,5,65.2,140,1,2024,7,24,4,2,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
54.8423,175.5701,331,25.6,77.8,26,213,9,90.7,269,1,2024,7,19,1,4,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
-78.4723,-82.615,294,24.4,65.2,23,439,8,65.0,213,0,2024,4,23,16,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
4.8496,-60.7988,277,29.3,50.7,24,242,2,93.4,271,1,2024,6,18,12,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
54.0342,-98.3083,329,29.7,77.9,33,232,5,91.9,124,1,2024,12,17,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
41.43,-128.1678,204,18.7,68.5,27,473,2,76.9,217,1,2024,11,17,4,6,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
-56.0674,82.9431,410,28.9,60.3,32,436,1,77.2,272,0,2024,6,20,11,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.8539,-177.5496,417,26.9,70.8,44,103,7,94.7,181,1,2024,6,29,11,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54.5973,-128.4974,324,20.7,72.4,12,173,7,95.1,243,0,2024,7,5,9,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
-46.1457,161.0254,218,23.8,52.3,52,389,2,79.5,231,1,2024,7,19,20,4,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
76.8391,140.3011,137,23.6,51.7,24,124,6,70.6,279,1,2024,8,27,22,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-59.1914,-125.4515,414,18.3,76.4,42,332,10,66.3,249,1,2024,6,17,2,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-75.6177,-156.976,216,26.9,67.2,35,181,10,86.2,185,0,2024,5,21,2,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
-24.1694,30.0335,170,26.4,51.6,47,278,3,96.4,105,1,2024,5,8,2,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
-6.8584,150.6127,154,28.6,66.8,18,384,9,60.4,263,0,2024,5,2,9,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
-32.2146,166.7941,213,25.0,72.7,51,353,8,82.6,227,0,2024,1,25,20,3,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
-46.3051,-93.1541,276,24.9,77.0,60,467,4,84.6,292,0,2024,1,7,12,6,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
-85.0859,41.138,382,22.0,77.8,47,448,5,81.4,246,0,2024,3,8,10,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
89.1858,-159.3242,383,19.1,69.0,16,238,3,90.7,290,0,2024,12,22,15,6,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
1.429,-119.0925,334,26.6,74.1,10,317,3,73.0,184,1,2024,1,21,13,6,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
78.3252,15.2758,421,26.3,68.8,53,128,6,76.6,100,1,2024,6,25,2,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
-9.2287,107.9306,329,25.0,51.2,53,233,5,67.2,188,0,2024,5,27,5,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
71.4327,127.3664,284,22.1,77.2,16,226,4,95.8,206,1,2024,1,27,1,5,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
-84.0049,111.8327,184,19.2,59.8,23,126,4,90.4,200,1,2024,1,21,3,6,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7.0779,-165.136,403,20.6,66.1,15,461,4,77.1,263,0,2024,8,3,13,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
-86.0858,117.8697,100,22.3,72.3,43,256,5,92.8,101,0,2024,6,5,18,2,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
59.2432,175.9873,135,18.9,55.5,57,162,9,75.3,127,1,2024,10,27,12,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
-39.3003,-121.6771,220,25.0,79.0,51,481,2,64.3,268,1,2024,10,22,14,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
-83.672,164.2522,318,29.8,51.4,24,216,3,83.8,221,0,2024,9,3,9,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
5.9541,-156.4873,237,29.2,56.2,15,251,3,76.3,198,0,2024,1,3,11,2,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
-16.3804,-119.0546,459,27.2,78.5,22,323,7,87.3,271,1,2024,6,11,23,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
-27.4913,-1.8571,332,21.7,58.9,33,363,6,90.1,131,1,2024,1,4,23,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
67.7002,43.853,133,28.7,69.5,57,342,6,99.9,261,0,2024,8,2,6,4,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
30.5045,52.2559,499,18.3,75.1,22,251,1,79.2,139,1,2024,8,29,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.8619,61.4224,350,25.3,71.2,19,177,1,67.0,209,0,2024,2,22,18,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
84.0872,85.2383,186,24.1,72.0,26,131,4,68.2,189,1,2024,6,21,20,4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
11.5213,-168.4741,403,23.1,69.3,24,487,10,69.6,104,0,2024,1,27,15,5,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
63.7701,163.2651,193,22.1,68.2,29,231,3,69.7,198,1,2024,6,17,12,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
57.5757,-35.0439,254,24.0,78.6,24,108,3,66.6,219,1,2024,3,31,14,6,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
-66.6009,-11.7155,368,26.1,71.0,58,336,2,86.5,259,0,2024,3,23,8,5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
18.755,-46.8871,283,28.5,50.7,11,495,10,88.1,200,1,2024,10,2,15,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
50.3574,128.5618,164,25.5,67.6,20,188,7,60.1,268,1,2024,7,28,18,6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
46.9009,3.749,419,22.1,74.7,31,236,10,95.9,182,0,2024,1,11,15,3,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
17.5319,-65.0765,489,25.0,69.4,30,345,8,66.1,128,0,2024,12,28,18,5,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
4.8305,-6.5757,498,20.2,55.0,51,147,8,97.7,247,1,2024,9,7,12,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38.8917,-38.8032,244,21.2,61.8,24,181,2,70.1,238,1,2024,12,9,11,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-20.0482,-83.6915,488,21.5,50.3,32,120,1,79.1,111,1,2024,10,5,18,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
-83.2534,-166.3309,152,21.2,70.3,10,467,10,61.5,269,1,2024,4,22,10,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-4.8643,75.4304,168,23.2,71.5,23,292,3,98.8,102,1,2024,2,27,21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46.7637,-146.4348,268,23.9,79.2,41,295,9,69.5,146,0,2024,5,23,22,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-68.3909,-122.557,341,21.3,76.2,58,429,3,78.6,178,1,2024,1,2,22,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
62.3457,-54.2033,166,28.9,50.6,58,197,3,88.8,282,1,2024,9,29,6,6,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
72.8857,135.9494,483,21.4,51.2,33,249,2,67.6,165,1,2024,12,18,8,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2.2782,-158.4628,232,22.3,73.3,19,332,4,78.6,135,1,2024,8,11,10,6,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
11.7686,154.6043,392,20.7,62.8,12,417,2,69.3,109,0,2024,3,24,22,6,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
-75.598,11.134,480,24.9,77.8,53,318,3,69.5,181,1,2024,6,2,0,6,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
23.2931,106.0267,368,28.0,53.4,42,182,5,77.5,205,0,2024,2,2,3,4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
-11.3114,-139.811,373,25.0,62.4,20,125,1,91.2,160,0,2024,10,2,12,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
9.6491,47.3499,154,22.0,53.3,50,208,4,85.0,231,1,2024,9,25,12,2,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
10.9354,-27.3551,184,19.2,55.3,14,450,3,86.7,247,1,2024,2,24,8,5,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
84.9482,59.5314,204,21.4,61.5,51,490,5,68.0,288,0,2024,10,28,10,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
49.7212,179.2025,227,26.1,65.7,47,247,8,77.8,135,0,2024,5,31,23,4,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
-28.8968,-117.9471,405,28.0,67.7,48,348,3,78.3,213,0,2024,1,22,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-55.5154,-163.6943,392,27.4,69.0,31,347,9,98.0,133,0,2024,12,19,11,3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
16.7636,29.2783,429,27.7,75.0,12,446,4,65.7,203,1,2024,1,5,22,4,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
-76.307,5.0298,488,25.2,63.9,19,219,4,100.0,184,1,2024,6,26,8,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
-22.4693,149.9634,444,29.8,67.5,41,125,5,63.3,152,1,2024,7,31,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
71.8859,93.4464,420,18.4,68.5,50,340,10,76.8,212,1,2024,11,27,4,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
-9.7179,-117.0145,391,25.5,73.7,31,472,10,77.2,109,0,2024,6,6,4,3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
-12.2288,-74.7801,212,20.6,50.5,41,498,5,94.1,162,0,2024,5,16,20,3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
5.4618,-179.8202,157,20.9,77.1,26,499,4,91.4,214,0,2024,7,14,21,6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
-54.8317,66.4706,399,26.3,79.4,25,476,4,95.6,256,0,2024,11,22,11,4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
-80.0522,-102.2508,103,27.9,53.1,52,386,1,97.7,141,0,2024,11,1,21,4,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
-13.0527,-122.0924,333,22.1,65.0,22,243,5,83.2,176,1,2024,10,27,15,6,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
6.3666,136.0794,234,27.3,70.1,45,416,8,86.9,165,0,2024,2,14,12,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
83.1243,48.4325,146,29.0,55.5,52,414,10,82.3,228,1,2024,5,2,11,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
51.1898,25.5964,109,20.7,60.9,39,147,9,75.0,116,1,2024,9,2,5,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
-76.3987,-68.1922,357,24.6,73.5,48,266,10,74.4,226,1,2024,12,8,4,6,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
70.5541,-150.1626,356,19.5,63.1,16,118,3,77.8,230,0,2024,1,23,5,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
-38.2185,104.1667,349,19.4,62.7,19,296,3,72.3,177,0,2024,1,25,11,3,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
39.1411,138.1786,159,27.1,77.5,33,429,9,77.9,200,1,2024,11,8,13,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-68.8006,159.004,148,25.0,60.7,43,196,4,64.6,240,0,2024,5,30,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
51.1598,-170.9311,354,26.9,65.5,14,245,4,73.4,151,1,2024,5,30,11,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
-29.5867,41.0612,214,21.5,69.1,49,417,10,76.7,249,1,2024,3,2,23,5,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
-51.3412,-112.1636,307,21.0,52.8,21,475,4,82.8,107,1,2024,8,29,11,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-49.5057,174.3533,385,24.3,59.4,37,239,3,88.3,148,0,2024,5,26,1,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.7577,120.0181,490,24.0,56.1,29,463,6,81.1,134,1,2024,7,24,1,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-2.2911,64.2731,133,19.4,76.0,36,182,3,70.5,249,1,2024,12,24,10,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
78.4324,125.0181,472,24.9,63.2,36,485,9,78.9,271,0,2024,2,11,14,6,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
-2.8329,-29.9102,338,28.9,55.5,39,181,2,88.6,143,0,2024,4,24,0,2,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
70.0103,-164.1914,172,25.5,55.7,25,259,1,65.2,255,0,2024,1,8,10,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
11.4885,-172.569,187,24.8,52.0,31,231,5,91.6,234,1,2024,10,25,3,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
74.5261,123.6828,439,23.5,55.1,47,454,3,75.5,196,0,2024,12,12,15,3,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
-12.9509,132.4986,159,18.1,76.0,18,202,2,94.4,197,0,2024,11,30,9,5,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
81.79,-52.7516,362,18.3,57.6,58,437,8,66.8,123,1,2024,5,13,9,0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
47.7175,72.531,163,24.6,53.2,34,473,9,72.4,263,0,2024,12,16,6,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
-21.5329,-145.2581,258,19.9,51.9,54,237,10,92.7,271,1,2024,2,14,7,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
-4.5863,71.7337,319,18.0,63.6,23,473,7,83.0,187,1,2024,6,25,12,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-26.6775,-77.2847,247,28.9,60.7,56,115,10,61.6,270,0,2024,8,14,3,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-30.6957,29.255,134,19.9,67.5,42,421,5,77.6,183,0,2024,4,8,19,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
64.5212,-83.2639,175,20.9,58.7,35,274,9,61.1,240,0,2024,11,7,14,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
68.181,-84.9051,179,24.2,50.2,31,485,10,75.8,255,1,2024,1,12,17,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-81.2116,13.9727,105,27.1,59.8,36,409,7,75.7,290,1,2024,5,30,8,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-21.308,-14.9017,277,23.5,63.9,11,292,8,67.5,234,1,2024,5,16,7,3,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
77.2059,-132.0473,427,26.7,63.8,54,453,6,86.7,101,1,2024,12,8,12,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
21.4872,-123.6879,348,22.7,63.3,23,134,4,99.6,251,1,2024,3,28,8,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47.7603,-137.0932,300,23.1,78.1,53,146,4,73.3,280,1,2024,4,16,21,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-4.7971,56.411,457,27.2,69.1,55,319,2,67.7,132,1,2024,11,20,14,2,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-11.1333,-40.0454,316,26.8,53.5,35,402,10,93.6,206,1,2024,6,20,8,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.5083,115.4388,207,19.2,59.7,56,484,7,72.6,285,0,2024,8,11,15,6,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
-70.6858,54.4683,333,27.5,55.8,36,141,2,67.0,264,1,2024,10,30,12,2,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-18.4278,101.4997,327,22.6,57.4,38,432,4,68.4,171,1,2024,3,22,11,4,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43.7523,149.8334,197,20.0,69.6,42,314,3,87.2,201,0,2024,5,12,13,6,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
18.5151,24.3559,356,23.4,72.8,39,486,9,99.2,282,1,2024,11,15,8,4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
84.6774,61.0153,359,29.2,54.5,50,268,1,67.4,249,1,2024,10,7,6,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
49.5864,-154.4224,377,18.1,55.0,59,476,6,70.2,268,0,2024,9,9,3,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
-51.319,-46.5841,228,24.2,59.2,26,321,5,96.3,132,1,2024,8,21,20,2,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
-12.9902,176.1206,399,23.4,71.7,12,239,1,67.6,156,1,2024,1,17,3,2,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
6.8181,52.3685,157,29.8,54.0,33,151,10,81.2,192,0,2024,12,2,12,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
-3.038,106.5694,327,21.2,52.6,48,209,8,98.6,104,0,2024,11,18,7,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35.5141,90.8087,215,21.7,73.4,17,146,9,70.4,296,1,2024,4,29,11,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
-40.8724,-42.3243,213,20.2,63.7,16,248,10,68.8,136,1,2024,5,29,6,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44.6347,-110.6304,226,21.4,58.0,47,348,7,85.7,136,0,2024,11,10,5,6,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
76.5468,-13.5249,334,24.2,76.2,24,402,7,71.5,105,0,2024,11,3,20,6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
72.8206,90.5169,319,25.5,51.7,32,350,2,69.7,254,0,2024,9,4,10,2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
81.2554,4.8416,411,20.5,77.4,51,211,5,76.9,244,1,2024,9,25,21,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
74.9107,17.8019,208,28.8,64.9,40,437,6,64.6,185,1,2024,7,24,6,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20.446,149.3776,328,22.8,73.6,12,349,9,93.3,162,0,2024,4,2,13,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-60.7101,-29.4842,219,22.9,56.6,49,372,6,64.4,300,1,2024,3,4,6,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
74.2314,-113.7355,438,25.7,71.2,21,445,5,90.4,154,0,2024,12,10,12,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True
16.9737,-7.8198,145,23.3,70.3,44,421,2,93.9,286,0,2024,1,5,3,4,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
35.8055,-41.1532,299,22.4,64.2,54,303,1,88.1,125,0,2024,1,18,17,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6.7867,-133.6343,356,18.9,71.7,25,368,1,66.1,228,0,2024,5,10,6,4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
